track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
815,AFROJACK,Light It Up (feat. MC Ambush),Light It Up (feat. MC Ambush),64,156146,False,0.51,0.929,1,-4.655,1,0.0344,0.000749,0.787,0.732,0.316,127.989,4,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house"
816,AFROJACK,2 The Moon,2 The Moon,63,185282,False,0.648,0.904,10,-5.268,1,0.0666,0.0127,0.0,0.17,0.55,126.037,4,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house"
817,AFROJACK,I Am Armando - Armando Reloaded,Maldito Alcohol (Pitbull vs. Afrojack),49,201320,False,0.918,0.434,1,-10.715,1,0.224,0.524,0.00011,0.0634,0.934,126.981,4,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house"
818,AFROJACK,Forget The World (Deluxe),Ten Feet Tall,59,229149,False,0.523,0.861,0,-3.447,1,0.0644,0.0336,0.0,0.144,0.346,127.049,4,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house"
819,AFROJACK,Take over Control (feat. Eva Simons),Take Over Control (Dutch Edit) [feat. Eva Simons],45,210293,False,0.704,0.806,0,-3.866,0,0.121,0.23,0.0,0.0977,0.678,130.006,4,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house"
820,AFROJACK,Sad (feat. Afrojack),Sad (feat. Afrojack),56,161280,False,0.717,0.716,3,-5.485,0,0.0432,0.0421,0.000467,0.0699,0.206,125.064,4,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house"
821,A,2008,2008,0,294707,False,0.552,0.367,4,-11.582,1,0.0249,0.79,0.000988,0.0885,0.349,158.099,4,unknown
822,Ashanti,Ashanti,Foolish,73,227386,True,0.665,0.695,0,-5.763,1,0.0532,0.347,0.0,0.106,0.707,90.119,4,"dance pop, hip pop, r&b, urban contemporary"
823,Ashanti,Chapter II,Rock Wit U (Awww Baby),69,209120,False,0.71,0.797,4,-3.006,0,0.0583,0.409,0.0,0.16,0.849,94.998,4,"dance pop, hip pop, r&b, urban contemporary"
824,Ashanti,The Declaration,Body On Me,65,200720,False,0.66,0.623,7,-7.321,0,0.152,0.0851,0.0,0.0841,0.736,179.986,4,"dance pop, hip pop, r&b, urban contemporary"
825,Ashanti,Ashanti,Unfoolish,65,194160,True,0.701,0.692,9,-4.67,0,0.115,0.699,0.0,0.177,0.688,90.193,4,"dance pop, hip pop, r&b, urban contemporary"
826,Ashanti,Close To Home,Baby (feat. Ashanti),58,177733,True,0.752,0.813,4,-8.069,0,0.237,0.2,0.0,0.163,0.559,103.836,4,"dance pop, hip pop, r&b, urban contemporary"
827,Ashanti,Ashanti,Happy,60,262226,True,0.727,0.515,2,-6.553,0,0.0289,0.241,3.74e-06,0.124,0.695,89.488,4,"dance pop, hip pop, r&b, urban contemporary"
828,Ashanti,Ashanti,Baby,55,265706,True,0.567,0.58,4,-5.757,0,0.223,0.0084,5.37e-06,0.0342,0.46,157.596,4,"dance pop, hip pop, r&b, urban contemporary"
829,Ashanti,Concrete Rose,Only U - No Intro,53,186306,False,0.601,0.621,6,-5.576,0,0.0434,0.0374,1.75e-06,0.188,0.278,94.547,4,"dance pop, hip pop, r&b, urban contemporary"
830,Ashanti,Chapter II,Rain On Me,52,297960,False,0.606,0.699,8,-3.103,0,0.0337,0.343,1.89e-06,0.0757,0.509,83.701,4,"dance pop, hip pop, r&b, urban contemporary"
831,Ashanti,A Gangsta’s Pain: Reloaded,Wockesha (with Lil Wayne & Ashanti) - Remix,50,217880,True,0.677,0.557,9,-9.498,0,0.472,0.114,0.0,0.137,0.797,84.926,4,"dance pop, hip pop, r&b, urban contemporary"
832,A,Med c,Med c,0,301016,False,0.698,0.25,6,-17.125,1,0.0374,0.345,0.944,0.111,0.0827,118.004,4,unknown
833,A,KALO KA MAHAKAL,KALO KA MAHAKAL,0,197299,False,0.675,0.898,2,-5.915,1,0.16,0.0158,0.0,0.104,0.565,134.421,4,unknown
834,A,Med b,Med b,0,240000,False,0.697,0.596,1,-12.325,1,0.0351,0.658,0.922,0.0997,0.414,120.051,4,unknown
835,A,Up,Up,0,168960,False,0.805,0.642,9,-9.359,0,0.057,0.000194,0.918,0.105,0.504,125.002,4,unknown
836,A,Med b (Remymix),Med b - Remymix,0,336000,False,0.728,0.614,1,-13.263,1,0.0482,0.529,0.78,0.0994,0.0363,120.028,4,unknown
837,Agust D,D-DAY,Haegeum,85,168926,False,0.697,0.837,7,-2.651,1,0.304,0.313,0.0,0.471,0.831,85.097,4,k-rap
838,Agust D,D-2,Daechwita,79,225668,True,0.65,0.827,8,-4.014,1,0.0599,0.0229,0.0,0.121,0.223,144.995,4,k-rap
839,Agust D,D-DAY,Interlude : Dawn,74,105139,False,0.188,0.309,5,-10.564,0,0.0287,0.898,0.771,0.0621,0.0677,90.687,4,k-rap
840,Agust D,D-DAY,People Pt.2 (feat. IU),68,213995,False,0.729,0.574,7,-4.779,0,0.0589,0.391,0.0,0.319,0.438,88.94,4,k-rap
841,Agust D,D-2,28 (feat. NiiHWA),70,133673,True,0.679,0.645,9,-7.107,0,0.0513,0.0897,0.0,0.121,0.349,119.934,4,k-rap
842,Agust D,D-DAY,AMYGDALA,69,251533,False,0.311,0.769,7,-4.637,1,0.0553,0.226,0.0,0.105,0.16,78.265,4,k-rap
843,Agust D,D-DAY,D-Day,69,211373,True,0.59,0.878,4,-3.199,0,0.266,0.294,0.0,0.0959,0.699,139.934,4,k-rap
844,Agust D,D-DAY,"Snooze (feat. Ryuichi Sakamoto, WOOSUNG of The Rose)",69,264760,True,0.761,0.777,5,-4.68,0,0.0941,0.21,0.0,0.0771,0.377,89.959,4,k-rap
845,Agust D,D-DAY,Life Goes On,68,197638,False,0.439,0.733,4,-6.471,1,0.0773,0.0345,0.0,0.292,0.615,162.125,4,k-rap
846,Agust D,D-2,People,67,197000,False,0.76,0.682,1,-6.441,1,0.0371,0.0616,0.0,0.118,0.372,120.008,4,k-rap
847,A,OJALÁ,OJALÁ,0,140930,False,0.722,0.479,1,-8.93,1,0.0593,0.431,0.0,0.0842,0.643,97.963,4,unknown
848,A,Traveller,Traveller,0,280000,False,0.54,0.373,1,-10.079,1,0.0262,0.466,2.88e-06,0.109,0.315,143.94,4,unknown
849,A,verte / Rodriguezzz,verte / Rodriguezzz,0,97450,True,0.792,0.257,10,-13.041,0,0.0876,0.442,0.0,0.135,0.529,90.047,4,unknown
850,A,The Broken Artist,Due Time,0,185390,False,0.454,0.935,2,-3.904,0,0.283,0.488,0.0,0.107,0.355,107.234,4,unknown
851,A,The Broken Artist,Ta Life,0,166452,False,0.422,0.868,0,-4.518,1,0.371,0.599,0.0,0.562,0.789,86.865,4,unknown
852,A,The Broken Artist,Collective Thought,0,208195,False,0.523,0.719,4,-6.314,0,0.0644,0.857,4.46e-06,0.105,0.885,114.214,4,unknown
853,A,The Broken Artist,Been Thinkin,0,181028,False,0.579,0.523,7,-6.917,1,0.368,0.701,0.0,0.114,0.313,121.63,4,unknown
854,A,The Broken Artist,Perspective,0,97253,False,0.611,0.668,9,-5.843,0,0.264,0.909,0.0,0.109,0.603,119.805,4,unknown
855,A,The Broken Artist,25,0,256887,False,0.535,0.649,0,-5.555,1,0.15,0.806,0.0,0.0722,0.766,59.142,4,unknown
856,A,The Broken Artist,B.T.D.T.,0,241110,False,0.85,0.827,5,-4.819,1,0.133,0.782,0.0,0.0901,0.681,120.018,4,unknown
857,A,The Broken Artist,If Only,0,181159,False,0.63,0.538,10,-7.589,1,0.145,0.472,3.2e-06,0.112,0.389,119.871,4,unknown
858,Alabama,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,I'm in a Hurry (And Don't Know Why),71,168813,False,0.748,0.72,9,-7.774,1,0.0286,0.237,0.0,0.069,0.86,128.69,4,"contemporary country, country, country road, country rock"
859,Alabama,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,Song of the South,72,190800,False,0.486,0.633,9,-8.414,1,0.0365,0.176,0.0,0.312,0.669,162.158,4,"contemporary country, country, country road, country rock"
860,Alabama,The Essential Alabama 3.0,Mountain Music,61,217986,False,0.466,0.55,9,-9.517,1,0.0437,0.141,0.0,0.149,0.747,109.53,4,"contemporary country, country, country road, country rock"
861,Alabama,The Closer You Get...,Dixieland Delight,64,322093,False,0.444,0.414,2,-15.04,1,0.0325,0.163,2.07e-05,0.053,0.573,95.73,4,"contemporary country, country, country road, country rock"
862,Alabama,Alabama Live,If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band),57,212666,False,0.449,0.645,9,-15.2,1,0.0385,0.263,2.9e-06,0.901,0.777,109.581,4,"contemporary country, country, country road, country rock"
863,Alabama,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,High Cotton,56,180320,False,0.661,0.581,5,-9.67,1,0.032,0.423,0.0,0.11,0.863,91.11,4,"contemporary country, country, country road, country rock"
864,Alabama,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,Born Country,54,196866,False,0.579,0.52,4,-8.575,1,0.0361,0.332,0.0,0.165,0.521,167.311,4,"contemporary country, country, country road, country rock"
865,Alabama,The Essential Alabama 3.0,Dixieland Delight - Single Edit,56,236426,False,0.464,0.405,7,-12.538,1,0.033,0.208,1.1e-05,0.0611,0.514,95.852,4,"contemporary country, country, country road, country rock"
866,Alabama,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,Roll On (Eighteen Wheeler),51,264973,False,0.627,0.664,5,-9.035,1,0.0527,0.325,0.0,0.653,0.669,131.983,4,"contemporary country, country, country road, country rock"
867,Alabama,Okie From Muskogee (Live),Okie From Muskogee - Live,53,95746,False,0.309,0.928,11,-6.886,1,0.0846,0.322,0.00197,0.984,0.513,74.272,4,"contemporary country, country, country road, country rock"
868,A,Lodestar,Dreams,0,137872,True,0.727,0.509,0,-12.145,0,0.292,0.126,0.0,0.251,0.319,93.963,4,unknown
869,A,Lodestar,Mamacita,0,144101,True,0.635,0.214,5,-15.875,0,0.36,0.668,0.0,0.118,0.392,178.062,4,unknown
870,A,Lodestar,Flip,0,139500,True,0.846,0.34,1,-19.178,0,0.441,0.235,0.0,0.114,0.912,80.015,4,unknown
871,A,Lodestar,Push,0,143936,True,0.68,0.558,6,-11.652,0,0.47,0.383,0.0,0.111,0.361,93.964,4,unknown
872,A,Time,Time,0,179853,True,0.953,0.523,6,-9.63,1,0.264,0.772,0.0,0.0756,0.682,129.98,4,unknown
873,A,Lodestar,Revenge,0,236307,True,0.879,0.375,6,-16.437,0,0.156,0.178,0.0,0.0884,0.166,129.977,4,unknown
874,Alessia Cara,Know-It-All,Scars To Your Beautiful,76,230240,False,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,4,"canadian contemporary r&b, canadian pop, pop"
875,Alessia Cara,Stay,Stay,74,210090,False,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,4,"canadian contemporary r&b, canadian pop, pop"
876,Alessia Cara,Know-It-All,Here,69,199453,False,0.376,0.822,0,-3.974,1,0.104,0.0783,0.0,0.0841,0.327,120.498,4,"canadian contemporary r&b, canadian pop, pop"
877,Alessia Cara,Moana - Original Motion Picture Soundtrack/Deluxe Edition,How Far I'll Go - Alessia Cara Version,63,175506,False,0.31,0.54,9,-9.629,1,0.346,0.163,0.000129,0.0713,0.148,180.994,4,"canadian contemporary r&b, canadian pop, pop"
878,Alessia Cara,The Pains Of Growing,Out Of Love,65,227693,False,0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,4,"canadian contemporary r&b, canadian pop, pop"
879,Alessia Cara,Know-It-All,Wild Things,61,188493,False,0.741,0.626,1,-4.826,0,0.0886,0.02,0.0,0.0828,0.706,108.029,4,"canadian contemporary r&b, canadian pop, pop"
880,Alessia Cara,Dead Man,Dead Man,61,203343,False,0.588,0.765,11,-4.927,0,0.0558,0.00143,4.02e-05,0.298,0.558,94.958,4,"canadian contemporary r&b, canadian pop, pop"
881,Alessia Cara,Spotify Singles,I'm Like A Bird - Recorded at Spotify Studios NYC,58,219960,False,0.524,0.639,10,-7.18,1,0.103,0.238,0.0,0.0598,0.582,87.998,4,"canadian contemporary r&b, canadian pop, pop"
882,Alessia Cara,I Choose (From The Netflix Original Film The Willoughbys),"I Choose - From The Netflix Original Film ""The Willoughbys""",56,217347,False,0.66,0.631,0,-6.464,1,0.0764,0.386,0.0,0.16,0.416,138.007,4,"canadian contemporary r&b, canadian pop, pop"
883,Alessia Cara,Know-It-All (Deluxe),River Of Tears,55,254506,False,0.389,0.373,6,-5.72,1,0.047,0.928,0.0,0.146,0.283,90.289,4,"canadian contemporary r&b, canadian pop, pop"
884,A,"Rare Electro-Industrial Songs, Vol. 2",Velours,0,128869,False,0.552,0.383,11,-13.373,1,0.398,0.794,0.362,0.167,0.487,176.25,4,unknown
885,America,America,A Horse with No Name,77,252239,False,0.653,0.507,11,-17.18,0,0.0534,0.687,0.0147,0.155,0.831,123.188,4,"album rock, classic rock, folk rock, mellow gold, soft rock"
886,America,Hearts,Sister Golden Hair,73,199573,False,0.441,0.546,4,-12.222,1,0.0336,0.13,0.000144,0.109,0.718,134.752,4,"album rock, classic rock, folk rock, mellow gold, soft rock"
887,America,Homecoming,Ventura Highway,72,211680,False,0.611,0.761,2,-5.929,1,0.0283,0.104,0.0002,0.122,0.838,130.705,4,"album rock, classic rock, folk rock, mellow gold, soft rock"
888,America,Holiday,Lonely People,68,150226,False,0.557,0.473,7,-9.294,1,0.0262,0.261,3.95e-05,0.0658,0.56,79.368,4,"album rock, classic rock, folk rock, mellow gold, soft rock"
889,America,View From The Ground,You Can Do Magic,64,237466,False,0.859,0.568,4,-12.516,0,0.0387,0.29,0.0,0.31,0.936,129.72,4,"album rock, classic rock, folk rock, mellow gold, soft rock"
890,America,Holiday,Tin Man,62,209866,False,0.646,0.531,7,-10.785,1,0.0671,0.528,0.0133,0.0836,0.655,172.02,4,"album rock, classic rock, folk rock, mellow gold, soft rock"
891,America,Silent Letter,All My Life,60,183826,False,0.443,0.337,9,-13.017,1,0.0259,0.229,2.71e-05,0.359,0.267,86.54,4,"album rock, classic rock, folk rock, mellow gold, soft rock"
892,America,America,Riverside,58,181093,False,0.696,0.522,9,-13.219,0,0.0394,0.685,0.193,0.166,0.881,156.488,4,"album rock, classic rock, folk rock, mellow gold, soft rock"
893,America,America,I Need You,56,183186,False,0.529,0.472,7,-10.428,1,0.0267,0.583,0.0,0.129,0.25,134.1,4,"album rock, classic rock, folk rock, mellow gold, soft rock"
894,America,Homecoming,Don't Cross the River,54,149866,False,0.571,0.726,2,-10.379,1,0.0346,0.0427,2.85e-05,0.175,0.704,97.434,4,"album rock, classic rock, folk rock, mellow gold, soft rock"
895,A,My Universe,My Universe,0,238750,False,0.71,0.607,1,-4.82,1,0.0273,0.313,0.0,0.116,0.451,105.978,4,unknown
896,Andy Grammer,Naïve,Don't Give Up On Me,77,196187,False,0.64,0.537,0,-5.452,0,0.0282,0.0875,9.84e-06,0.11,0.0676,112.868,4,"neo mellow, post-teen pop, viral pop"
897,Andy Grammer,Magazines Or Novels,"Honey, I'm Good",72,199263,False,0.754,0.802,9,-6.424,1,0.0551,0.0349,0.0,0.335,0.583,122.026,4,"neo mellow, post-teen pop, viral pop"
898,Andy Grammer,The Good Parts,Fresh Eyes,69,198001,False,0.827,0.56,0,-6.685,1,0.0327,0.55,3.66e-05,0.15,0.873,122.056,4,"neo mellow, post-teen pop, viral pop"
899,Andy Grammer,Andy Grammer,Keep Your Head Up,66,190493,False,0.67,0.786,0,-5.216,1,0.0366,0.0418,0.0,0.145,0.806,90.009,4,"neo mellow, post-teen pop, viral pop"
900,Andy Grammer,Andy Grammer,Fine By Me,64,172813,False,0.584,0.792,11,-4.147,1,0.0317,0.0135,0.0,0.0487,0.877,89.991,4,"neo mellow, post-teen pop, viral pop"
901,Andy Grammer,These Tears,These Tears,59,169656,False,0.725,0.485,7,-7.651,1,0.0727,0.113,0.0,0.0784,0.527,89.995,4,"neo mellow, post-teen pop, viral pop"
902,Andy Grammer,Lease On Life,Lease On Life,58,168162,False,0.704,0.701,2,-5.442,1,0.0594,0.058,0.0,0.127,0.592,88.024,4,"neo mellow, post-teen pop, viral pop"
903,Andy Grammer,I Do (feat. Maddie & Tae),I Do (feat. Maddie & Tae),57,195428,False,0.698,0.768,7,-4.455,1,0.0444,0.0049,0.0,0.405,0.298,129.95,4,"neo mellow, post-teen pop, viral pop"
904,Andy Grammer,Best of You (feat. Elle King),Best of You (feat. Elle King),56,185393,False,0.653,0.623,9,-5.989,1,0.0938,0.0515,0.0,0.0869,0.48,175.884,4,"neo mellow, post-teen pop, viral pop"
905,Andy Grammer,Saved My Life (with R3HAB),Saved My Life (with R3HAB),55,174842,False,0.71,0.648,8,-5.955,1,0.0373,0.296,0.0,0.117,0.468,102.111,4,"neo mellow, post-teen pop, viral pop"
906,A,MY MIND,MY MIND,4,209687,False,0.555,0.467,2,-9.152,0,0.0269,0.338,2.17e-05,0.0835,0.269,95.948,4,unknown
907,The All-American Rejects,Move Along,Dirty Little Secret,71,193653,False,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85,4,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge"
908,The All-American Rejects,When The World Comes Down,Gives You Hell,71,213106,False,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,4,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge"
909,The All-American Rejects,Move Along,Move Along,69,238880,False,0.518,0.916,3,-3.858,1,0.0454,0.000148,0.0,0.291,0.646,109.864,4,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge"
910,The All-American Rejects,The All-American Rejects,"Swing, Swing",66,233266,False,0.553,0.717,7,-5.857,1,0.0318,6.48e-05,0.128,0.0385,0.318,127.947,4,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge"
911,The All-American Rejects,Move Along,It Ends Tonight,59,244826,False,0.454,0.636,0,-4.731,1,0.0273,0.00228,0.0,0.154,0.313,87.89,4,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge"
912,The All-American Rejects,When The World Comes Down,I Wanna,51,208600,False,0.415,0.913,7,-5.361,1,0.0482,0.000543,3.02e-05,0.284,0.427,164.289,4,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge"
913,The All-American Rejects,The All-American Rejects,My Paper Heart,50,228866,False,0.496,0.849,0,-4.975,1,0.0368,0.000333,9.16e-06,0.354,0.828,171.965,4,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge"
914,The All-American Rejects,Move Along,Stab My Back,41,189306,False,0.542,0.874,4,-3.471,0,0.0445,0.000172,0.0,0.0603,0.655,135.913,4,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge"
915,The All-American Rejects,The All-American Rejects,The Last Song,46,300386,False,0.322,0.879,1,-3.297,1,0.0661,0.0316,0.081,0.267,0.227,179.911,4,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge"
916,The All-American Rejects,Move Along,Top Of The World,40,203720,False,0.465,0.947,11,-3.812,0,0.046,7.34e-05,4.97e-05,0.0619,0.593,149.822,4,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge"
917,A,Look New,Look New,0,265299,False,0.777,0.613,10,-8.891,0,0.179,0.0265,3.58e-06,0.318,0.66,106.994,4,unknown
918,Armin van Buuren,Feel Again,On & On,71,170578,False,0.681,0.933,0,-2.855,1,0.104,0.0221,0.00504,0.266,0.46,128.036,4,"dutch house, dutch trance, edm, pop dance, progressive house, trance"
919,Armin van Buuren,Intense,This Is What It Feels Like,72,204360,False,0.551,0.833,8,-5.217,1,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,4,"dutch house, dutch trance, edm, pop dance, progressive house, trance"
920,Armin van Buuren,Balance,Blah Blah Blah,66,183518,False,0.381,0.963,5,-3.911,0,0.0678,0.00892,0.00382,0.294,0.165,138.0,4,"dutch house, dutch trance, edm, pop dance, progressive house, trance"
921,Armin van Buuren,In The Dark,In The Dark,68,148930,False,0.633,0.898,2,-3.254,1,0.034,0.0132,2.07e-06,0.339,0.876,125.994,4,"dutch house, dutch trance, edm, pop dance, progressive house, trance"
922,Armin van Buuren,In And Out Of Love,In And Out Of Love,64,226621,False,0.355,0.777,5,-6.811,0,0.0413,0.201,0.0136,0.211,0.038,122.324,4,"dutch house, dutch trance, edm, pop dance, progressive house, trance"
923,Armin van Buuren,Feel Again,No Fun,65,130412,False,0.731,0.904,10,-4.774,0,0.0349,0.00861,0.000164,0.0916,0.328,121.03,4,"dutch house, dutch trance, edm, pop dance, progressive house, trance"
924,Armin van Buuren,Larger Than Life,Larger Than Life,66,175546,False,0.641,0.943,0,-3.579,1,0.0554,0.00617,0.0,0.355,0.498,133.997,4,"dutch house, dutch trance, edm, pop dance, progressive house, trance"
925,Armin van Buuren,In And Out of Love,In And Out Of Love,61,181680,False,0.526,0.705,5,-6.777,0,0.0301,0.067,6.4e-05,0.125,0.413,134.947,4,"dutch house, dutch trance, edm, pop dance, progressive house, trance"
926,Armin van Buuren,Feel Again,Easy To Love,64,151820,False,0.741,0.78,4,-5.294,1,0.0327,0.225,0.000136,0.255,0.725,120.031,4,"dutch house, dutch trance, edm, pop dance, progressive house, trance"
927,Armin van Buuren,Great Spirit,Great Spirit,63,215773,False,0.592,0.911,9,-7.975,1,0.0659,0.00608,0.0123,0.223,0.211,103.517,4,"dutch house, dutch trance, edm, pop dance, progressive house, trance"
928,A,Slow Porn presente Prise de Vue #1,Never Ask Games,0,258400,False,0.792,0.435,0,-10.719,0,0.0849,0.0284,0.819,0.0677,0.405,110.011,4,unknown
929,Alvaro Diaz,SAYONARA,GATITAS SANDUNGUERAS VOL.1,80,131853,False,0.769,0.842,1,-3.164,1,0.0446,0.169,3.23e-05,0.266,0.417,97.04,4,"trap boricua, urbano latino"
930,Alvaro Diaz,Felicilandia,Problemón,73,192613,False,0.706,0.739,10,-3.753,1,0.0586,0.266,2.62e-05,0.126,0.371,91.906,4,"trap boricua, urbano latino"
931,Alvaro Diaz,SAYONARA,BYAK,66,216346,False,0.882,0.697,1,-3.756,1,0.0626,0.208,1.09e-05,0.0847,0.758,99.984,4,"trap boricua, urbano latino"
932,Alvaro Diaz,Felicilandia,Llori Pari,70,215026,False,0.602,0.573,5,-7.388,1,0.0518,0.282,0.0,0.0854,0.319,174.048,4,"trap boricua, urbano latino"
933,Alvaro Diaz,SAYONARA,QUIZÁS SI QUIZÁS NO,67,203213,False,0.654,0.767,5,-5.061,0,0.048,0.0556,0.00118,0.305,0.614,173.933,4,"trap boricua, urbano latino"
934,Alvaro Diaz,SAYONARA,SIN PODERES,67,206800,False,0.551,0.658,11,-4.707,1,0.145,0.101,0.0,0.161,0.339,95.036,4,"trap boricua, urbano latino"
935,Alvaro Diaz,SAYONARA,MAMI 100PRE SABE (INTERLUDE),67,137933,False,0.274,0.329,0,-11.206,1,0.0325,0.881,8.49e-05,0.192,0.362,171.38,4,"trap boricua, urbano latino"
936,Alvaro Diaz,SAYONARA,A MI NOMBRE,67,208346,False,0.759,0.582,0,-6.193,1,0.0489,0.403,0.0,0.137,0.533,94.01,4,"trap boricua, urbano latino"
937,Alvaro Diaz,DATA,PARANORMAL,68,197935,False,0.457,0.89,3,-4.074,1,0.179,0.116,3.71e-06,0.674,0.67,175.777,4,"trap boricua, urbano latino"
938,Alvaro Diaz,SAYONARA,1000CANCIONES,65,246200,False,0.72,0.827,7,-2.823,1,0.0506,0.315,0.0,0.106,0.41,96.979,4,"trap boricua, urbano latino"
939,A,Blue Trees,Blue Trees,0,102090,False,0.683,0.176,0,-23.095,0,0.148,0.979,0.949,0.102,0.411,131.963,4,unknown
940,A,It Could Be,It Could Be,0,146573,False,0.646,0.492,9,-13.85,1,0.0484,0.277,0.866,0.11,0.428,173.014,4,unknown
941,Ado,"Ado ""Ready For My Show Playlist""",唱,72,192653,False,0.616,0.975,10,-0.425,0,0.208,0.172,1.62e-06,0.143,0.742,132.054,4,japanese teen pop
942,Ado,Kyougen,Usseewa,67,206893,False,0.526,0.976,11,-1.084,0,0.0799,0.00459,0.0,0.102,0.554,178.129,4,japanese teen pop
943,Ado,UTA'S SONGS ONE PIECE FILM RED,New Genesis,65,226813,False,0.49,0.987,7,-2.279,1,0.253,0.049,3.24e-06,0.406,0.451,175.064,4,japanese teen pop
944,Ado,Zanmu,RuLe,62,197853,False,0.662,0.989,1,-1.324,0,0.0701,0.0133,0.000178,0.27,0.835,132.0,4,japanese teen pop
945,Ado,UTA'S SONGS ONE PIECE FILM RED,Backlight,64,237666,False,0.564,0.896,10,-3.875,0,0.108,0.000387,8.17e-06,0.374,0.713,145.023,4,japanese teen pop
946,Ado,Kyougen,Odo,62,210346,False,0.709,0.962,1,-0.753,1,0.106,0.153,1.77e-06,0.621,0.767,128.013,4,japanese teen pop
947,Ado,Zanmu,MIRROR,57,180213,False,0.587,0.822,11,-4.87,0,0.171,0.0305,9.98e-05,0.11,0.903,113.971,4,japanese teen pop
948,Ado,Ado's Utattemita Album,Aishite Aishite Aishite,67,258372,False,0.573,0.877,8,-3.74,1,0.0785,0.234,0.0,0.0709,0.251,115.005,4,japanese teen pop
949,Ado,UTA'S SONGS ONE PIECE FILM RED,I’m invincible,58,257079,False,0.577,0.864,4,-2.92,1,0.0447,0.208,0.0,0.355,0.698,96.04,4,japanese teen pop
950,Ado,"Ado ""Ready For My Show Playlist""",クラクラ,61,191105,False,0.54,0.958,5,-4.26,1,0.0951,0.0492,0.0,0.308,0.652,93.852,4,japanese teen pop
951,Aaliyah,I Care 4 U,Are You That Somebody,69,265666,False,0.85,0.657,9,-7.078,0,0.166,0.14,0.0192,0.0939,0.843,137.971,4,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
952,Aaliyah,Aaliyah,Try Again,67,284640,False,0.794,0.662,6,-4.913,0,0.249,0.0789,0.0,0.0937,0.683,93.053,4,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
953,Aaliyah,One In A Million,One In A Million,68,270760,False,0.741,0.508,11,-5.099,0,0.0507,0.0347,6.45e-05,0.0602,0.354,121.965,4,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
954,Aaliyah,Aaliyah,Rock The Boat,67,274733,False,0.637,0.725,5,-5.073,1,0.0333,0.0702,0.00438,0.203,0.415,92.99,4,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
955,Aaliyah,Ultimate Aaliyah,I Don't Wanna,63,256560,False,0.707,0.514,9,-7.286,0,0.0355,0.517,0.0,0.286,0.687,130.02,4,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
956,Aaliyah,Age Ain't Nothing But A Number,At Your Best (You Are Love),62,291400,False,0.626,0.441,9,-10.637,0,0.0308,0.761,0.0138,0.0685,0.563,78.094,4,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
957,Aaliyah,Age Ain't Nothing But A Number,Age Ain't Nothing But a Number,61,253960,False,0.589,0.532,6,-8.572,0,0.0271,0.155,0.0903,0.323,0.434,84.012,4,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
958,Aaliyah,I Care 4 U,Miss You,61,245226,False,0.678,0.338,10,-9.899,1,0.0319,0.655,0.0,0.215,0.502,109.888,4,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
